id	parent_id	language	ontology	other_parents	label	definition	ul_label	ui_definition	ui_help	deprecated	replaced_by	oboInOwl_hasSynonym	oboInOwl_hasBroadSynonym	oboInOwl_hasExactSynonym	oboInOwl_hasNarrowSynonym	IAO_0000118
NCIT:C103180	OBI:0000658				Data Standard	A statement that defines conventions, guidelines, characteristics or methods for consistent data handling to facilitate exchange or processing of the data. This set of criteria are reviewed by and agreed upon by the user community or a governing body before they are released and adopted for use.										
GENEPIO:0001342	OBI:0000658				data standard component	A data standard component is a utility class used to organize some of the draft or finalized data representational model standards related components that are part of one or more standards.										
GENEPIO:0000106	OBI:0000658				draft data standard	The 'draft data standard' class contains draft representations of formal or defacto third party standards and related components.  These representations may have been crafted without any involvement of related standards issuers and so no guarantee can be provided about their currency, accuracy or veracity.										
GENEPIO:0002178	OBI:0000658				field specification	A field specification is the specification of a data field used in a data standard or database table. This includes at least a database field name, and optionally display name, description, and data type (binary blob, numeric, categorical, textual or cross-reference).										
OBI:0600005	OBI:0000659				collecting specimen from organism	a process with the objective to obtain a material entity that was part of an organism for potential future use in an investigation										
OBI:0600012	OBI:0000659				environmental material collection process	environmental_material_collection is an acquisition where an object is taken from an environment and put into a storage container. Roles include, environment, thing collected, container, acquirer.										
APOLLO_SV:00000043	OBI:0000679				reproduction number	The average value of transmissions of the infectious agent from one infected organism to another, resulting in an infection. 										
OBI:0002007	OBI:0000696				SOLiD 3 Plus System	A DNA sequencer which is manufacted by the Applied Biosystems corporation. Built upon SOLiD sequencing technology, the machine generates greater than 1 billion mappable reads per run.										
OBI:0002024	OBI:0000696				SOLiD 4 System	An AB SOLid System which is manufacted by the Applied Biosystems corporation. Built upon SOLiD sequencing technology, the machine generates greater than 1 billion mappable reads per run.										
GENEPIO:0001928	OBI:0000696				SOLiD 4hq System											
GENEPIO:0001929	OBI:0000696				SOLiD 5500											
GENEPIO:0001930	OBI:0000696				SOLiD 5500xl											
GENEPIO:0001931	OBI:0000696				SOLiD PI System											
GENEPIO:0001932	OBI:0000696				SOLiD System 2.0											
GENEPIO:0001933	OBI:0000696				SOLiD System 3.0											
OBI:0002027	OBI:0000703				Genome Analyzer IIe	An Illumina Genome Analyzer II which is manufactured by the Illumina corporation. It supports sequencing of single, long or short insert paired end clone libraries relying on sequencing by synthesis technology. The Genome Analyzer IIe makes industry-leading next-generation sequencing technology accessible to more laboratories.										
OBI:0002000	OBI:0000703				Genome Analyzer IIx	An Illumina Genome Analyzer II which is manufactured by the Illumina corporation. It supports sequencing of single, long or short insert paired end clone libraries relying on sequencing by synthesis technology. The Genome Analyzer IIx is the most widely adopted next-generation sequencing platform and proven and published across the broadest range of research applications.										
ERO:0001211	OBI:0000723				massively parallel signature sequencing	A DNA sequencing by ligation technique that involves a bead-based method that uses a complex approach of adapter ligation followed by adapter decoding, reading the sequence in increments of four nucleotides; this method made it susceptible to sequence-specific bias or loss of specific sequences.										
OBI:0000724	OBI:0000734				Solexa sequencing	is a DNA sequencing which allows sequence identification by relying on use of DNA polymerase and reversible terminator. The methods requires immobilization of genomic DNA fragment onto a surface and a specific clonal amplification step known as bridge PCR. Reliance on reversible terminator allow cycles of DNA chain extension by DNA polymerase and imaging without the need of electrophoretic separation of newly synthesized DNA fragment as with Sanger sequencing.										
OBI:0000695	OBI:0000734				chain termination sequencing	is a DNA sequencing which rely on the use of dideoxynucleotides used in 4 distinct sequencing reaction on the same DNA sample. The dideoxynucleotides, once incorporated in the complementary DNA strand being synthesized by the DNA polymerase prevent any further chain elongation. The newly generated sequences are resolved on a polyacrylamide gel using electrophoresis and labels (either fluorochrome or radioactivity) are used to determine the nucleotide present at a given position										
ERO:0000639	OBI:0000734				cycle sequencing	A DNA sequencing by synthesis technique used to increase the sensitivity of the DNA sequencing process and permits the use of very small amounts of DNA starting material. This is accomplished by using a temperature cycling process similar to that employed in the polymerase chain reaction.										
OBI:0000730	OBI:0000734				pyrosequencing											
OBI:0400103	OBI:0000832				DNA sequencer	A DNA sequencer is an instrument that determines the order of deoxynucleotides in deoxyribonucleic acid sequences.										
GENEPIO:0001896	OBI:0000938				phone type											
OBI:0000018	OBI:0000947				material supplier role	a role realized through the process of supplying materials such as animal subjects, reagents or other materials used in an investigation.										
OBI:0000832	OBI:0000968				measurement device	A device in which a measure function inheres.										
OBI:0000436	OBI:0000968				needle	a needle is a sharp, hollow device used to penetrate tissue or soft material. When attached to a syringe. it allows delivery of a specific volume of liquid or gaseous mixture.										
GENEPIO:0001616	OBI:0001141				subject identifier	A subject identifier is an identifier of a subject organism within the context of a particular investigation, study, or specimen extraction event.										
OBI:0001169	OBI:0001167				age since birth measurement datum	An age measurement datum that is the result of the measurement of the age of an organism since birth, the process of emergence and separation of offspring from the mother.										
GENEPIO:0001610	OBI:0001169				subject age	A subject age is the age since birth of a given organism that is involved in an investigation or study at a given time.										
OBI:0001528	OBI:0001173				material service	A service which has a material entity as specified input and/or specified output.										
GENEPIO:0002225	OBI:0001173				specimen related service											
APOLLO_SV:00000240	OBI:0001508				census reference date	A information content entity that specifies the date of a census.										
OBI:0001557	OBI:0001515				material storage service	A storage service in which a service consumer provides some material as input which a service provider stores and returns as output.										
OBI:0001547	OBI:0001528				material analysis service	A service in which a service consumer provides some input material and a service provider performs some analysis of this material to generate data that is returned to the service consumer.										
OBI:0001515	OBI:0001528				material maintenance service	A material processing service in which a service provider makes physical modifications to a specified input material, such that at least one of the specified outputs of this process is a modified version of a specified input material.										
GENEPIO:0000099	OBI:0001616				BCCDC sample ID	A BCCDC sample ID is is a sample identifier assigned by the British Columbia Centre for Disease Control which is unique within that agency.										
GENEPIO:0001722	OBI:0001616				NCBI specimen voucher	The NCBI specimen voucher is an identifier composed of “institution code:collection code:specimen id” parts. In addition to a specimen identifier, it includes an institution-code (and optional collection-code) taken from a controlled vocabulary maintained by the INSDC that denotes the museum or herbarium collection where the specimen resides.										
OBI:0001901	OBI:0001616				specimen identifier assigned by sequencing facility	A specimen identifier which is assigned by a sequencing facility										
OBI:0001900	OBI:0001616				specimen identifier assigned by specimen repository	A specimen identifier which is assigned by a specimen repository										
GENEPIO:0001781	OBI:0001616				National Laboratory for Enteric Pathogens Identifier	An NLEP ID is a unique identifier code for a sample registered with the Canadian "National Laboratory for Enteric Pathogens" (NLEP)										
GENEPIO:0001601	OBI:0001882				phenotypic observation data from specimen	phenotypic descriptive data.										
GENEPIO:0001749	OBI:0001882				proteome data derived from specimen	Proteome material is protein or peptide sequences.										
GENEPIO:0001750	OBI:0001882				purified chromosome from specimen	Purified chromosome: one or more chromosomes or replicons were experimentally purified.										
GENEPIO:0001115	OBI:0001882				genome material from specimen											
GENEPIO:0000012	OBI:0001882				other material derived from specimen	Other: specify the material that was used.										
GENEPIO:0001747	OBI:0001882				reagent derived material from specimen	Reagent: material studied was obtained by chemical reaction, precipitation.										
GENEPIO:0001748	OBI:0001882				transcriptome data from specimen	Transcriptome: transcript and/or expression data.										
GENEPIO:0001587	OBI:0001884				single cell											
GENEPIO:0001586	OBI:0001884				synthetic sample scope	A synthetic sample scope involves a sample synthesized in a laboratory.										
GENEPIO:0001585	OBI:0001884				environment sample scope	An environment sample scope indicates that the species content of the sample is not known. Generally, nucleic acid is directly isolated from an environmental sample for analysis. This is used for metagenome studies.										
GENEPIO:0001582	OBI:0001884				monoisolate sample scope	A monoisolate sample scope involves specimens from a single animal, cultured cell-line, inbred population, or possibly a heterogeneous population when a single genome assembly is generated from a pooled sample because multiple individuals are needed to collect enough material and an inbred line is not available; however, this situation is not preferred.										
GENEPIO:0001583	OBI:0001884				multiisolate sample scope	A multiisolate sample scope contains multiple individuals that represent distinct specimen collections, a population (representative of a species).										
GENEPIO:0001584	OBI:0001884				multispecies sample scope	A multi-species sample scope involves a sample representing multiple species.										
GENEPIO:0000011	OBI:0001884				other specimen scope	Other: specify the sample scope that was used.										
GENEPIO:0001594	OBI:0001892				analysis objective	An "analysis project objective" indicates there was an other analysis not otherwise indicated, includes submission of BAM files.										
GENEPIO:0001596	OBI:0001892				sequence annotation objective	sequence annotation data										
GENEPIO:0001595	OBI:0001892				assembly objective	submission of genome assembly (AGP data)										
GENEPIO:0001598	OBI:0001892				epigenetic markers objective	DNA methylation, histone modification, chromatin accessibility datasets										
GENEPIO:0001599	OBI:0001892				transcript or protein expression objective	Expression: assays of transcript or protein existence or abundance										
GENEPIO:0001600	OBI:0001892				mapping objective	Maps: non-sequence based map data; e.g., genetic, radiation hybrid, cytogenetic, etc.										
GENEPIO:0001588	OBI:0001892				other project objective	Other project objective: specify an objective not listed above										
GENEPIO:0001114	OBI:0001892				phenotype project objective	Phenotype: phenotypic measurements for submission to dbGaP										
GENEPIO:0001592	OBI:0001892				raw sequence read objective	A raw sequence reads project objective has the goal of submission of raw reads to SRA or Trace repositories										
GENEPIO:0001593	OBI:0001892				sequence project objective	A sequence project objective has a goal of submission of sequence data to standard archival sequence databases (yielding accession.version identifiers; e.g., whole genome shotgun, cDNA sequences, transcript shotgun assemblies)										
GENEPIO:0001597	OBI:0001892				sequence variation project objective	Variation: identification of sequence variation data for submission to dbSNP or dbVAR										
GENEPIO:0001603	OBI:0001896				array project method	select Array if that is the primary method and no sequence data is submitted										
GENEPIO:0001604	OBI:0001896				mass spectrometry project method	select Mass Spectrometry if that is the primary method										
GENEPIO:0000014	OBI:0001896				other project method	specify the project method										
GENEPIO:0001602	OBI:0001896				sequencing project method											
GENEPIO:0000013	OBI:0001899				other capture type	"other capture type" is a free text description provided to indicate a target capture specification not covered by the other types.										
GENEPIO:0001752	OBI:0001899				clone end data capture	CloneEnds: capturing clone end data.										
GENEPIO:0001753	OBI:0001899				exome specific data capture	Exome: capturing exon-specific data.										
GENEPIO:0001754	OBI:0001899				random survey data capture	sequences generated from a random sampling of the collected sample; not intended to be comprehensive sampling of the material										
GENEPIO:0001751	OBI:0001899				Targeted Locus Loci data capture	TargetedLocusLoci: capturing specific loci (gene, genomic region, bar code standard).										
GENEPIO:0001591	OBI:0001899				whole genomic data capture	Whole: the project makes use of the whole sample material (most common case). Use this for whole genome sequencing studies, transcriptome studies that are not targeting specific loci, epigenetic studies of a genome, and metagenomes or unbiased transcriptome studies of metagenomes.										
OBI:0000992	OBI:0001904				DNA sequencing service	A DNA sequencing  process provided as a service - which is the realization of some DNA sequencing in which the service provider role is realized.										
GENEPIO:0002031	OBI:0001930				ordinal value specification											
GENEPIO:0002161	OBI:0001930				region, province, state or territory specification											
GENEPIO:0002162	OBI:0001930				specimen extraction site specification	A specification for a geographic location that a specimen was extracted or collected at.										
GENEPIO:0002165	OBI:0001930				subject disease specification	Name of disease in a subject that is related to a given investigation, study and/or specimen.										
GENEPIO:0001567	OBI:0001930				subject organism (host) taxonomic species	The species of the host organism from which a specimen (pathogen) organism was obtained. Use the full taxonomic name, eg, "Homo sapiens".										
GENEPIO:0000031	OBI:0001930				subject sex specification	A subject sex is the phenotypic sex of given subject (human or animal) related to a given investigation, study, and/or specimen.										
GENEPIO:0002173	OBI:0001930				travel destination specification	A travel destination is a destination city (or populated place of some scale) which a given human has travelled to on a particular trip.										
GENEPIO:0002150	OBI:0001931				MIC diffusion measurement specification	A MIC test measurement resulting from a laboratory diffusion method.										
GENEPIO:0002153	OBI:0001931				MIC dilution measurement specification	A MIC test measurement resulting from a laboratory dilution method.										
GENEPIO:0002145	OBI:0001931				date value specification											
GENEPIO:0002142	OBI:0001931				decimal value specification											
GENEPIO:0002143	OBI:0001931				floating point value specification											
GENEPIO:0001862	OBI:0001931				latitude specification (ISO 6709)	A decimal latitude measurement in degrees in conformance with the ISO 6709 standard.										
GENEPIO:0001863	OBI:0001931				longitude specification (ISO 6709)	A decimal longitude measurement in degrees in conformance with the ISO 6709 standard.										
GENEPIO:0002113	OBI:0001931				time value specification											
GENEPIO:0002158	OBI:0001933				boolean value specification	A boolean value specification indicates a presence (true value) or absence (false value) of a given feature.										
OBI:0001930	OBI:0001933				categorical value specification	A value specification that is specifies one category out of a fixed number of nominal categories										
OBI:0001931	OBI:0001933				scalar value specification	A value specification that consists of two parts: a numeral and a unit label										
GENEPIO:0002468	OBI:0001933				string value specification											
OBI:0001891	OBI:0002198				sequencing facility organization	An organization that provides sequence determination service										
OBI:0002565	OBI:0002585				adapter-sequence trimming	A data transformation in which adapter sequences at the end of a molecular sequence are cut (removed).										
NCBITaxon:2157	OBI:0100026				Archaea	The Archaea constitute a domain and kingdom of single-celled microorganisms										
NCBITaxon:2	OBI:0100026				Bacteria											
NCBITaxon:2759	OBI:0100026				Eukaryota											
NCBITaxon:10239	OBI:0100026				Viruses											
IDO:0000659	OBI:0100026				susceptible organism	An organism that is not infected with an infectious agent and lacks protective immunity to the infectious agent.										
IDO:0000531	OBI:0100026				host	An organism bearing a host role.										
OBI:0000925	OBI:0100026				infectious agent	is a material entity bearing the disposition to infect an organism										
IDO:0000540	OBI:0100026				infectious agent vector	An organism bearing an infectious agent vector role.										
OBI:0001889	OBI:0100026				specimen provider principal investigator	A person who is a principal investigator and provides the specimen										
NCIT:C53471	OBI:0100051				Isolate	A specific individual microbe and its genetically identical progeny separated on a single occasion from a sample taken from a host or culture system.										
GENEPIO:0002749	OBI:0100051				rinse	Rinse is the liquid output of rinsing plant, animal or other material with liquid with the objective of extracting specimen material from that liquid.										
OBI:0001479	OBI:0100051				specimen from organism	A specimen that derives from an anatomical part or substance arising from an organism. Examples of tissue specimen include tissue, organ, physiological system, blood, or body location (arm).										
OBI:0002585	OBI:0200000				sequence trimming	A data transformation in which subsequences of a molecular sequence are cut (removed).										
OBI:0666667	OBI:0302884				nucleic acid extraction	a material separation to recover the nucleic acid fraction of an input material										
OBI:0000691	OBI:0400103				ABI 377 automated sequencer	is a DNA sequencer which is manufactured by Applied Biosystems corporation (formerly Perkin-Elmer). It allows automated chain termination DNA sequencing. It has part polyacrylamide gel electrophoresis system and a laser -based detection system to detect fluorescence intensity emitted by the dyes attached to the dideoxyterminator nucleotides or to the primers.										
OBI:0000710	OBI:0400103				Li-Cor 4300 DNA Analysis System	is a DNA sequencer which is manufactured by Li-Cor corporation and enable automated chain termination based DNA sequencing										
OBI:0002128	OBI:0400103				Illumina Genome Analyzer	A DNA sequencer manufactured by Solexa as one of its first sequencer lines, launched in 2006, and capable of sequencing 1 gigabase (Gb) of data in a single run.										
OBI:0002129	OBI:0400103				Illumina HiSeq X Ten	A DNA sequencer that consists of a set of 10 HiSeq X Sequencing Systems.										
NCIT:C52009	OBI:0600005				Amniocentesis	A prenatal diagnostic procedure in which a small sample of amniotic fluid is removed from the uterus by a needle inserted into the abdomen. This procedure is used to detect various genetic abnormalities in the fetus and/or the sex of the fetus.										
NCIT:C15631	OBI:0600005				Aspiration	Procedure using suction, usually with a thin needle and syringe, to remove bodily fluid or tissue.										
NCIT:C15189	OBI:0600005				Biopsy	The removal of tissue specimens or fluid from the living body for microscopic examination, performed to establish a diagnosis.										
NCIT:C15327	OBI:0600005				Lumbar Puncture											
NCIT:C28221	OBI:0600005				Phlebotomy	The collection of blood from a vein, most commonly via needle venipuncture.										
OMIT:0027578	OBI:0600005				Urine Specimen Collection											
GENEPIO:0002118	OBI:0600005				exudate collection	The process of collecting bodily fluids that have been discharged from blood vessels usually arising from inflammation or injury.										
GENEPIO:0002114	OBI:0600005				feces collection	The process of collecting a portion of feces from an organism.										
OBI:0600044	OBI:0600005			OBI:0600014	lavage	A protocol application to separate cells and/or cellular secretions from an anatomical space by the introduction and removal of fluid										
GENEPIO:0002116	OBI:0600005				rinsing for specimen collection	The process of removal and collection of specimen material from the surface of an entity by washing, or a similar application of fluids.										
GENEPIO:0002115	OBI:0600005				sputum collection	The process of collecting a portion of urine from an organism.										
GENEPIO:0002117	OBI:0600005				swabbing for specimen collection	The process of collecting specimen material using a swab collection device.										
GENEPIO:0002119	OBI:0600005				vacuuming for specimen collection	The removal or collection of specimen material through the use of suction.										
MMO:0000344	OBI:0600005				necropsy	A postmortem examination of the body of an animal to determine the cause of death or the character and extent of changes produced by disease. [database_cross_reference: Merriam-Webster:Merriam-Websters_Online_Dictionary--11th_Ed]										
OBI:0302884	OBI:0600014				extraction	A material separation in which a desired component of an input material is separated from the remainder										
OMIT:0006951	OBI:0600044				Gastric Lavage											
BTO:0000155	OBI:0600044				bronchoalveolar lavage (BAL)	A technique by which cells and fluid from bronchioles and lung alveoli are removed for diagnosis of disease or evaluation of treatment. A bronchoscope is wedged into a bronchus and sterile saline is pumped in and then removed along with the fluid and cells to be analyzed.										
OBI:0001177	OBI:0600047				RNA sequencing assay	An assay that determines the sequence of an RNA molecule.										
OBI:0000257	OBI:0666667				DNA extraction	A DNA extraction is a nucleic acid extraction where the desired output material is DNA.										
OBI:1110049	OGMS:0000031				allergy	is a disease in which an abnormally strong inflammatory immune response is triggered against non-self entities, and the immune response has no protective effect										
OBI:1110040	OGMS:0000031				infectious disease	is a disease caused by an infectious agent										
IDO:0000495	OGMS:0000063				infectious disease course	A disease course that is the realization of an infectious disease.										
OMIT:0017096	OMIT:0020789				Critical Illness	Vital signs are unstable and not within normal limits. Patient may be unconscious. Indicators are unfavorable.										
GENEPIO:0001080	OMP:0000207				Salmonella serovar											
NCIT:C45910	PATO:0000047				Pooled Sample	A mix of specimens from multiple individuals representing multiple sex groups.										
PATO:0001894	PATO:0000047				phenotypic sex	Phenotypic sex refers to an individual's sex as determined by their internal and external genitalia, expression of secondary sex characteristics, and behavior.										
PATO:0000117	PATO:0000051				size	A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude.										
PATO:0000070	PATO:0000068				amount	The number of entities of this type that are part of the whole organism.										
PATO:0000069	PATO:0000068				deviation(from_normal)	A quality inhering in a bearer by virtue of the whether the bearer differs from normal or average.										
PATO:0000460	PATO:0000069				abnormal	A quality inhering in a bearer by virtue of the bearer's deviation from normal or average.										
PATO:0002301	PATO:0000069				decreased quality	A quality that has a value that is decreased compared to normal or average.										
PATO:0000462	PATO:0000070				absent	A quality denoting the lack of an entity.										
PATO:0000467	PATO:0000070				present	A quality inhering in a bearer by virtue of the bearer's existence.										
PATO:0001708	PATO:0000117				1-D extent	A size quality inhering in an bearer by virtue of the bearer's extension in one dimension.										
PATO:0001709	PATO:0000117				2-D extent	A size quality inhering in an bearer by virtue of the bearer's extension in two dimensions.										
NCIT:C54014	PATO:0000383				Castrated Female	A female individual who has had her ovaries removed.										
PATO:0002365	PATO:0000383				intact female	Female quality of having complete, unaltered reproductive organs										
PATO:0002367	PATO:0000384				castrated male	Male quality of being incapable to reproduce because of functional loss of the testicles from surgical removal or chemical means.										
PATO:0002366	PATO:0000384				intact male	Male quality of having complete, unaltered reproductive organs.										
PATO:0001869	PATO:0000460				pathological	A quality inhering in a bearer by virtue of the bearer's being abnormal and having a destructive effect on living tissue.										
PATO:0001585	PATO:0001018				conductivity	A physical quality inhering in a bearer by virtue of the bearer's disposition to transmit of an entity through a medium.										
PATO:0001019	PATO:0001018				mass density	A physical quality which inheres in a bearer by virtue of some influence is exerted by the bearer's mass per unit size.										
PATO:0001470	PATO:0001018				proportionality to	A quality inhering in a bearer by virtue of the bearer's magnitude in respect to a related entity.										
PATO:0001230	PATO:0001018				strength	A quality inhering in a bearer by virtue of the bearer's power or force.										
PATO:0000146	PATO:0001018				temperature	A physical quality of the thermal energy of a system.										
PATO:0001779	PATO:0001230			PATO:0002303	decreased strength	A strength which is relatively low.										
PATO:0002303	PATO:0001241			PATO:0002301	decreased object quality	A quality of an object that has a value that is decreased compared to normal or average.										
PATO:0002182	PATO:0001241				molecular quality	A quality which inheres in a molecular entity, a single molecule, atom, ion, radical etc.										
PATO:0000051	PATO:0001241				morphology	A quality of a single physical entity inhering in the bearer by virtue of the bearer's size or shape or structure.										
PATO:0001995	PATO:0001241				organismal quality	A quality that inheres in an entire organism or part of an organism.										
PATO:0001018	PATO:0001241				physical quality	A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.										
FOODON:00002470	PATO:0001241				food object quality											
PATO:0001986	PATO:0001536				dissolved	A quality inhering in a bearer by virtue of the bearer's passing into solution.										
PATO:0001537	PATO:0001536				soluble in	A solubility quality inhering in a substance by virtue of the bearer's disposition to dissolve in a liquid.										
PATO:0001595	PATO:0001708				depth	A 1-D extent quality inhering in a bearer by virtue of the bearer's downward or backward or inward dimenision.										
PATO:0000122	PATO:0001708				length	A 1-D extent quality which is equal to the distance between two points.										
PATO:0001323	PATO:0001709				area	A 2-D extent quality inhering in a bearer by virtue of the bearer's two dimensional extent.										
PATO:0001829	PATO:0001827				female pseudohermaphrodite	A biological sex quality inhering in an individual or a population by virtue of having internal reproductive organs of female and external sexual characteristics of male.										
PATO:0001828	PATO:0001827				male pseudohermaphrodite	A biological sex quality inhering in an individual or a population by virtue of having internal reproductive organs of male and external sexual characteristics of female.										
NCIT:C45908	PATO:0001894				Intersex	A person (one of unisexual specimens) who is born with genitalia and/or secondary sexual characteristics of indeterminate sex, or which combine features of both sexes.										
PATO:0000383	PATO:0001894				female	A biological sex quality inhering in an individual or a population that only produces gametes that can be fertilised by male gametes.										
PATO:0001340	PATO:0001894				hermaphrodite	A biological sex quality inhering in an organism or a population with both male and female sexual organs in one individual.										
PATO:0000384	PATO:0001894				male	A biological sex quality inhering in an individual or a population whose sex organs contain only male gametes.										
PATO:0001827	PATO:0001894				pseudohermaphrodite	A biological sex quality inhering in an individual or a population by virtue of having internal reproductive organs of one sex and external sexual characteristics of the other sex.										
GENEPIO:0001660	PATO:0001894				neuter	An animal that has had a substantial part of its reproductive organs removed surgically.										
GENEPIO:0001661	PATO:0001894				pooled male and female	'pooled male and female' is a categorical value used when the male and female categories or levels of a factor are combined. If used to describe a single organism, then the organism will be one or the other.										
PATO:0000047	PATO:0001995				biological sex	An organismal quality inhering in a bearer by virtue of the bearer's ability to undergo sexual reproduction in order to differentiate the individuals or types involved.										
PATO:0001536	PATO:0002182				solubility	A molecular quality that inheres in a molecular entity by virtue of the bearer's disposition to dissolve in a liquid.										
PCO:0000018	PCO:0000000				single-species collection of organisms	A material entity that has as parts two or more organisms, viruses, or viroids of the same species and no members of any other species.										
NCIT:C17734	PCO:0000001				At-Risk Population	Population groups with an increased likelihood of a disease or other health issue, eg smoking, drug use, teen pregnancy.										
APOLLO_SV:00000516	PCO:0000001				host population											
PCO:0000001	PCO:0000018				population of organisms	A collection of organisms, all of the same species, that live in the same place.										
GENEPIO:0001053	PCO:0000033				agricultural fair											
PCO:0000039	PCO:0000033				baby shower	A human social gathering at which the key participant is an expectant parent and other guests bring presents for the soon to be born baby.										
PCO:0000034	PCO:0000033				human community event	A human social event in which humans living in the same area or neighborhood gather to carry out activiites relevent to the people living in the area.										
PCO:0000035	PCO:0000033				party	A human social gathering in which the intention is to have a good time. Often the intention is to celebrate something like a birthday, anniversary, or holiday, but there is not always a purpose.										
PCO:0000037	PCO:0000033				potluck											
PCO:0000038	PCO:0000033				wedding	A human social gathering at which two people are married. May include a legal or social ceremony.										
PO:0030107	PO:0009001				achene fruit	A fruit (PO:0009001) which develops from a carpel (PO:0009030) or gyneocium (PO:0009062) and at maturity comprises a dry exocarp (PO:0009085), a dry mesocarp (PO:0009087), and a dry endocarp (PO:0009086) that are connected to a seed coat (PO:0009088) by a funicle (PO:0020006).										
PO:0030108	PO:0009001				berry fruit	A fruit (PO:0009001) which at maturity comprises a fleshy endocarp (PO:0009086), fleshy mesocarp (PO:0009087), and fleshy exocarp (PO:0009085).										
PO:0030091	PO:0009001				capsule fruit	A fruit (PO:0009001) which develops from a gynoecium (PO:0009062) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that usually dehisce.										
PO:0030104	PO:0009001				caryopsis fruit	A fruit (PO:0009001) which develops from a gynoecium (PO:0009062) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that are fused to a seed coat (PO:0009088).										
PO:0030103	PO:0009001				drupe fruit	A fruit (PO:0009001) which develops from a carpel (PO:0009030) and at maturity comprises a fleshy exocarp (PO:0009085), fleshy mesocarp (PO:0009087), and a stony endocarp (PO:0009086).										
PO:0030105	PO:0009001				follicle fruit	A fruit (PO:0009001) which develops from a carpel (PO:0009030) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that dehisce along a single fruit valve (PO:0000033).										
PO:0030100	PO:0009001				legume fruit	A fruit (PO:0009001) which develops from a carpel (PO:0009030) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that dehisce along two fruit valves (PO:0000033).										
PO:0030102	PO:0009001				nut fruit	A fruit (PO:0009001) which develops from a gynoecium (PO:0009062) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that are not fused to a seed coat (PO:0009088).										
PO:0030099	PO:0009001				samara fruit	A fruit (PO:0009001) which develops from a carpel (PO:0009030) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that are elongated into a wing-like structure.										
PO:0030098	PO:0009001				schizocarp fruit	A fruit (PO:0009001) which develops from a gynoecium (PO:0009062) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086) that separate into mericarps (PO:0020075).										
PO:0030106	PO:0009001				silique fruit	A fruit (PO:0009001) which develops from a gynoecium (PO:0009062) and at maturity comprises a dry exocarp (PO:0009085), dry mesocarp (PO:0009087), and dry endocarp (PO:0009086), that dehisce along two fruit valves (PO:0000033) and separate from a persistent fruit replum (PO:0025267).										
PO:0025496	PO:0009011				multi-tissue plant structure	A plant structure (PO:0009011) that has as parts two or more portions of plant tissue (PO:0009007) of at least two different types and which through specific morphogenetic processes forms a single structural unit demarcated by primarily bona-fide boundaries from other structural units of different types.										
PO:0009001	PO:0025496				fruit	A multi-tissue plant structure (PO:0025496) that develops from a gynoecium (PO:0009062), or a single carpel (PO:0009030), and at maturity may have as parts one or more seeds (PO:0009010).										
PO:0009010	PO:0025496				seed	A multi-tissue plant structure (PO:0025496) that develops from a plant ovule (PO:0020003) and has as parts a plant embryo (PO:0009009) enclosed in a seed coat (PO:0009088).										
PO:0030096	PO:0030091				circumscissile capsule fruit	A capsule fruit (PO:0030091) which at maturity dehisces through the release of a fruit operculum (PO:0025298).										
PO:0030094	PO:0030091				coccarium capsule fruit	A capsule fruit (PO:0030091) which at maturity dehisces through both the fruit septa (PO:0025268) and the fruit locules (PO:0025270).										
PO:0030092	PO:0030091				loculicidal capsule fruit	A capsule fruit (PO:0030091) which at maturity dehisces through fruit locules (PO:0025270).										
PO:0030095	PO:0030091				poricidal capsule fruit	A capsule fruit (PO:0030091) which at maturity dehisces through pores on a pericarp (PO:0009084).										
PO:0030093	PO:0030091				septicidal capsule fruit	A capsule fruit (PO:0030091) which dehisces through a fruit septa (PO:0025268).										
PO:0030097	PO:0030096				utricle capsule fruit	A circumscissile capsule fruit (PO:0030096) which at maturity contains one seed (PO:0009010) that is not attached to a pericarp (PO:0009084).										
PO:0030101	PO:0030100				loment fruit	A legume fruit (PO:0030100) which at maturity separates into indehiscent, one-seeded segments.										
PO:0030109	PO:0030108				hesperidium fruit	A berry fruit (PO:0030108) which develops from a superior gynoecium (PO:0009062) and at maturity comprises a thickened exocarp (PO:0009085), thickened mesocarp (PO:0009087), and endocarp (PO:0009086), and has as parts juice sacs (PO:0006013) on a carpel adaxial epidermis (PO:0025618).										
